,code,url
0,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/A01/Doppler/HistoricRealtime/Agg.ncml
1,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/B01/Doppler/HistoricRealtime/Agg.ncml
2,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/C02/Doppler/HistoricRealtime/Agg.ncml
3,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/E01/Doppler/HistoricRealtime/Agg.ncml
4,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/F01/Doppler/HistoricRealtime/Agg.ncml
5,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/I01/Doppler/HistoricRealtime/Agg.ncml
6,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/L01/Doppler/HistoricRealtime/Agg.ncml
7,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/M01/Doppler/HistoricRealtime/Agg.ncml
8,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/Doppler/HistoricRealtime/Agg.ncml
9,500,http://sos.maracoos.org/thredds/dodsC/agg/rutgersespresso/agg.nc
10,404,http://thredds.axiomalaska.com/thredds/dodsC/HIRE_WEST_CONUS.nc
11,404,http://thredds.axiomalaska.com/thredds/dodsC/NAM_12_CONUS.nc
12,-1,http://thredds.axiomalaska.com/thredds/dodsC/WRF_MPH.nc
13,404,http://tds.secoora.org/thredds/dodsC/carocoops.sun2.buoy.nc
14,500,http://tds.secoora.org/thredds/dodsC/cormp.ilm3.buoy.nc
15,-1,http://tds.secoora.org/thredds/dodsC/cormp.ocp1.buoy.nc
16,500,http://tds.secoora.org/thredds/dodsC/enp.bdvf1.met.nc
17,500,http://tds.secoora.org/thredds/dodsC/enp.bnkf1.met.nc
18,500,http://tds.secoora.org/thredds/dodsC/enp.bobf1.met.nc
19,500,http://tds.secoora.org/thredds/dodsC/enp.bwsf1.met.nc
20,500,http://tds.secoora.org/thredds/dodsC/enp.canf1.met.nc
21,500,http://tds.secoora.org/thredds/dodsC/enp.cnbf1.met.nc
22,500,http://tds.secoora.org/thredds/dodsC/enp.cwaf1.met.nc
23,500,http://tds.secoora.org/thredds/dodsC/enp.dkkf1.met.nc
24,500,http://tds.secoora.org/thredds/dodsC/enp.gbif1.met.nc
25,500,http://tds.secoora.org/thredds/dodsC/enp.gbtf1.met.nc
26,500,http://tds.secoora.org/thredds/dodsC/enp.hcef1.met.nc
27,500,http://tds.secoora.org/thredds/dodsC/enp.jkyf1.met.nc
28,500,http://tds.secoora.org/thredds/dodsC/enp.lbrf1.met.nc
29,500,http://tds.secoora.org/thredds/dodsC/enp.lbsf1.met.nc
30,500,http://tds.secoora.org/thredds/dodsC/enp.lmdf1.met.nc
31,500,http://tds.secoora.org/thredds/dodsC/enp.lrif1.met.nc
32,500,http://tds.secoora.org/thredds/dodsC/enp.lrkf1.met.nc
33,500,http://tds.secoora.org/thredds/dodsC/enp.mukf1.met.nc
34,500,http://tds.secoora.org/thredds/dodsC/enp.pkyf1.met.nc
35,500,http://tds.secoora.org/thredds/dodsC/enp.ppta1.met.nc
36,500,http://tds.secoora.org/thredds/dodsC/enp.tcvf1.met.nc
37,500,http://tds.secoora.org/thredds/dodsC/enp.trrf1.met.nc
38,500,http://tds.secoora.org/thredds/dodsC/enp.wiwf1.met.nc
39,500,http://tds.secoora.org/thredds/dodsC/enp.wrbf1.met.nc
40,500,http://tds.secoora.org/thredds/dodsC/enp.wwef1.met.nc
41,500,http://tds.secoora.org/thredds/dodsC/fit.sispnj.met.nc
42,500,http://tds.secoora.org/thredds/dodsC/fldep.bingslanding..nc
43,500,http://tds.secoora.org/thredds/dodsC/fldep.binneydock..nc
44,500,http://tds.secoora.org/thredds/dodsC/fldep.gordonriverinlet..nc
45,500,http://tds.secoora.org/thredds/dodsC/fldep.melbourne..nc
46,500,http://tds.secoora.org/thredds/dodsC/fldep.naplesbay..nc
47,500,http://tds.secoora.org/thredds/dodsC/fldep.poncedeleonsouth..nc
48,500,http://tds.secoora.org/thredds/dodsC/fldep.stlucieinlet..nc
49,500,http://tds.secoora.org/thredds/dodsC/fldep.tolomatoriver..nc
50,500,http://tds.secoora.org/thredds/dodsC/fldep.verobeach..nc
51,500,http://tds.secoora.org/thredds/dodsC/lbhmc.2ndave.pier.nc
52,500,http://tds.secoora.org/thredds/dodsC/lbhmc.apachepier.pier.nc
53,500,http://tds.secoora.org/thredds/dodsC/lbhmc.cherrygrove.pier.nc
54,500,http://tds.secoora.org/thredds/dodsC/sccf.fortmyers.wq.nc
