,code,url
0,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/A01/Doppler/HistoricRealtime/Agg.ncml
1,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/B01/Doppler/HistoricRealtime/Agg.ncml
2,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/C02/Doppler/HistoricRealtime/Agg.ncml
3,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/E01/Doppler/HistoricRealtime/Agg.ncml
4,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/F01/Doppler/HistoricRealtime/Agg.ncml
5,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/I01/Doppler/HistoricRealtime/Agg.ncml
6,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/L01/Doppler/HistoricRealtime/Agg.ncml
7,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/M01/Doppler/HistoricRealtime/Agg.ncml
8,404,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/Doppler/HistoricRealtime/Agg.ncml
9,500,http://sos.maracoos.org/thredds/dodsC/agg/rutgersespresso/agg.nc
10,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/F01/Met/HistoricRealtime/Agg.ncml
11,-1,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/I01/Met/HistoricRealtime/Agg.ncml
12,404,http://thredds.axiomalaska.com/thredds/dodsC/HIRE_WEST_CONUS.nc
13,404,http://thredds.axiomalaska.com/thredds/dodsC/NAM_12_CONUS.nc
14,-1,http://thredds.axiomalaska.com/thredds/dodsC/WRF_MPH.nc
15,404,http://tds.secoora.org/thredds/dodsC/carocoops.sun2.buoy.nc
16,-1,http://tds.secoora.org/thredds/dodsC/cormp.ocp1.buoy.nc
17,500,http://tds.secoora.org/thredds/dodsC/enp.bdvf1.met.nc
18,500,http://tds.secoora.org/thredds/dodsC/enp.bnkf1.met.nc
19,500,http://tds.secoora.org/thredds/dodsC/enp.bobf1.met.nc
20,500,http://tds.secoora.org/thredds/dodsC/enp.bwsf1.met.nc
21,500,http://tds.secoora.org/thredds/dodsC/enp.canf1.met.nc
22,500,http://tds.secoora.org/thredds/dodsC/enp.cnbf1.met.nc
23,500,http://tds.secoora.org/thredds/dodsC/enp.cwaf1.met.nc
24,500,http://tds.secoora.org/thredds/dodsC/enp.dkkf1.met.nc
25,500,http://tds.secoora.org/thredds/dodsC/enp.gbif1.met.nc
26,500,http://tds.secoora.org/thredds/dodsC/enp.gbtf1.met.nc
27,500,http://tds.secoora.org/thredds/dodsC/enp.hcef1.met.nc
28,500,http://tds.secoora.org/thredds/dodsC/enp.jkyf1.met.nc
29,500,http://tds.secoora.org/thredds/dodsC/enp.lbrf1.met.nc
30,500,http://tds.secoora.org/thredds/dodsC/enp.lbsf1.met.nc
31,500,http://tds.secoora.org/thredds/dodsC/enp.lmdf1.met.nc
32,500,http://tds.secoora.org/thredds/dodsC/enp.lrif1.met.nc
33,500,http://tds.secoora.org/thredds/dodsC/enp.lrkf1.met.nc
34,500,http://tds.secoora.org/thredds/dodsC/enp.mukf1.met.nc
35,500,http://tds.secoora.org/thredds/dodsC/enp.pkyf1.met.nc
36,500,http://tds.secoora.org/thredds/dodsC/enp.ppta1.met.nc
37,500,http://tds.secoora.org/thredds/dodsC/enp.tcvf1.met.nc
38,500,http://tds.secoora.org/thredds/dodsC/enp.trrf1.met.nc
39,500,http://tds.secoora.org/thredds/dodsC/enp.wiwf1.met.nc
40,500,http://tds.secoora.org/thredds/dodsC/enp.wrbf1.met.nc
41,500,http://tds.secoora.org/thredds/dodsC/enp.wwef1.met.nc
42,500,http://tds.secoora.org/thredds/dodsC/lbhmc.apachepier.pier.nc
43,500,http://tds.secoora.org/thredds/dodsC/lbhmc.cherrygrove.pier.nc
44,-1,http://tds.secoora.org/thredds/dodsC/usf.apk.ngwlms.nc
45,-1,http://thredds.axiomalaska.com/thredds/dodsC/MASIE.nc
46,-1,http://thredds.axiomalaska.com/thredds/dodsC/TAMU_SWAN_PWS.nc
47,404,http://dm2.caricoos.org/thredds/dodsC/content/swan/201407071200.nc
48,404,http://dm2.caricoos.org/thredds/dodsC/content/swan/201407081200.nc
49,404,http://dm2.caricoos.org/thredds/dodsC/content/swan/201407091200.nc
50,404,http://dm2.caricoos.org/thredds/dodsC/content/swan/201407101200.nc
51,404,http://dm2.caricoos.org/thredds/dodsC/content/swan/201407111200.nc
52,404,http://dm2.caricoos.org/thredds/dodsC/content/swan/201407121200.nc
